forecaster_id,target_year,forecast_year,forecast_quarter,ens_fc
48,2021,2021,3,4.3
49,2021,2021,3,5.17
52,2021,2021,3,4.8
54,2021,2021,3,4.5
56,2021,2021,3,4
61,2021,2021,3,4.8
65,2021,2021,3,4
73,2021,2021,3,4.5
80,2021,2021,3,4.2
82,2021,2021,3,4.4
85,2021,2021,3,4.8340006868
88,2021,2021,3,4.9
89,2021,2021,3,4.7
90,2021,2021,3,4.9
91,2021,2021,3,5.5
93,2021,2021,3,4.2
97,2021,2021,3,4.2
98,2021,2021,3,4.3
99,2021,2021,3,4.75
101,2021,2021,3,4.6
102,2021,2021,3,4.4
103,2021,2021,3,4.2
105,2021,2021,3,4.7
107,2021,2021,3,4.6175626322
109,2021,2021,3,5
110,2021,2021,3,4.7
112,2021,2021,3,4.9
114,2021,2021,3,4.5
115,2021,2021,3,5.1
116,2021,2021,3,5
117,2021,2021,3,4.2
118,2021,2021,3,4.6
121,2021,2021,3,5.6
127,2021,2021,3,4.5
128,2021,2021,3,4.2
1,2022,2021,3,3.5
4,2022,2021,3,4
6,2022,2021,3,4.1
7,2022,2021,3,4.3
14,2022,2021,3,14.5
15,2022,2021,3,4.2
16,2022,2021,3,4.4
20,2022,2021,3,4.5
22,2022,2021,3,4.7
23,2022,2021,3,5
24,2022,2021,3,4.8
26,2022,2021,3,5
29,2022,2021,3,4.5
30,2022,2021,3,4.28
32,2022,2021,3,4.4
37,2022,2021,3,4.5
39,2022,2021,3,4.63
41,2022,2021,3,4.9
42,2022,2021,3,4.5
45,2022,2021,3,4.55
47,2022,2021,3,4.1
48,2022,2021,3,5.5
49,2022,2021,3,4.47
52,2022,2021,3,5.8
54,2022,2021,3,4.4
56,2022,2021,3,4.1
61,2022,2021,3,4
65,2022,2021,3,4
73,2022,2021,3,4.5
80,2022,2021,3,3.4
82,2022,2021,3,4
85,2022,2021,3,4.9582537981
88,2022,2021,3,4.1
89,2022,2021,3,4.1
90,2022,2021,3,4.2
91,2022,2021,3,4.8
93,2022,2021,3,4.1
97,2022,2021,3,3.5
98,2022,2021,3,3.9
99,2022,2021,3,4.75
101,2022,2021,3,4.2
102,2022,2021,3,4.1
103,2022,2021,3,4.2
105,2022,2021,3,3.8
107,2022,2021,3,4.2631280605
109,2022,2021,3,5.8
110,2022,2021,3,4.4
112,2022,2021,3,4.4
114,2022,2021,3,5.2
115,2022,2021,3,5.3
116,2022,2021,3,4.6
117,2022,2021,3,4.2
118,2022,2021,3,4.8
121,2022,2021,3,5.1
127,2022,2021,3,4.8
128,2022,2021,3,4
2,2021,2021,4,5.4
4,2021,2021,4,5
5,2021,2021,4,5.1
6,2021,2021,4,5.4
7,2021,2021,4,4.91344
14,2021,2021,4,5.5
15,2021,2021,4,4.8
16,2021,2021,4,5.2
20,2021,2021,4,5
22,2021,2021,4,4.8
23,2021,2021,4,4.5
24,2021,2021,4,5.033872
26,2021,2021,4,5.6
29,2021,2021,4,5
30,2021,2021,4,5
32,2021,2021,4,5.1
36,2021,2021,4,4
37,2021,2021,4,4.9
38,2021,2021,4,5.04
39,2021,2021,4,5.17
41,2021,2021,4,5.1
47,2021,2021,4,5
48,2021,2021,4,5.1
49,2021,2021,4,5.1
54,2021,2021,4,5.2
56,2021,2021,4,5.4
61,2021,2021,4,5.1
63,2021,2021,4,5.1
65,2021,2021,4,4.7
68,2021,2021,4,5.2
73,2021,2021,4,5.1
80,2021,2021,4,4.3
85,2021,2021,4,5.181886
88,2021,2021,4,5
89,2021,2021,4,5.4
90,2021,2021,4,4.8
93,2021,2021,4,5.40795
95,2021,2021,4,5.6769
97,2021,2021,4,4.8
98,2021,2021,4,4.9
99,2021,2021,4,5.2
101,2021,2021,4,5
102,2021,2021,4,5.1
103,2021,2021,4,5
105,2021,2021,4,5
107,2021,2021,4,5.0492796
109,2021,2021,4,5.5
110,2021,2021,4,5.57
112,2021,2021,4,5.2
114,2021,2021,4,5
115,2021,2021,4,5.1
117,2021,2021,4,5.4
118,2021,2021,4,5.2
121,2021,2021,4,5.616515
127,2021,2021,4,4.8
128,2021,2021,4,4.5
2,2022,2021,4,3.7
4,2022,2021,4,4
5,2022,2021,4,3.4
6,2022,2021,4,4
7,2022,2021,4,4.31837
14,2022,2021,4,8.3
15,2022,2021,4,4.5
16,2022,2021,4,4.7
20,2022,2021,4,4.6
22,2022,2021,4,4.5
23,2022,2021,4,4.5
24,2022,2021,4,4.479975
26,2022,2021,4,5.4
29,2022,2021,4,4.6
30,2022,2021,4,4.6
32,2022,2021,4,4.4
36,2022,2021,4,5
37,2022,2021,4,4.3
38,2022,2021,4,4.19
39,2022,2021,4,4.73
41,2022,2021,4,4.4
47,2022,2021,4,4.1
48,2022,2021,4,4.8
49,2022,2021,4,4.5
54,2022,2021,4,4
56,2022,2021,4,4.4
61,2022,2021,4,4
63,2022,2021,4,3.9
65,2022,2021,4,4.3
68,2022,2021,4,4.6
73,2022,2021,4,4.2
80,2022,2021,4,3.9
85,2022,2021,4,4.551558
88,2022,2021,4,4.8
89,2022,2021,4,5
90,2022,2021,4,4.6
93,2022,2021,4,4.974272
95,2022,2021,4,5.80075
97,2022,2021,4,3.7
98,2022,2021,4,3.7
99,2022,2021,4,4
101,2022,2021,4,3.9
102,2022,2021,4,4
103,2022,2021,4,4.2
105,2022,2021,4,4.1
107,2022,2021,4,4.578329
109,2022,2021,4,5.3
110,2022,2021,4,4.61
112,2022,2021,4,4.4
114,2022,2021,4,5.2
115,2022,2021,4,5.3
117,2022,2021,4,4.5
118,2022,2021,4,4.5
121,2022,2021,4,5.2768
127,2022,2021,4,4.8
128,2022,2021,4,4
1,2022,2022,1,4.4
2,2022,2022,1,3.6
4,2022,2022,1,4
5,2022,2022,1,3.6
6,2022,2022,1,3.7
7,2022,2022,1,4.3183742565
8,2022,2022,1,3.9
14,2022,2022,1,8.7
15,2022,2022,1,4.3
16,2022,2022,1,4
20,2022,2022,1,4
22,2022,2022,1,3.8
23,2022,2022,1,3.5
24,2022,2022,1,3.8
26,2022,2022,1,4.6
29,2022,2022,1,4.3
30,2022,2022,1,3.9
32,2022,2022,1,3.53
37,2022,2022,1,4.1
38,2022,2022,1,4.1
39,2022,2022,1,3.9
41,2022,2022,1,4.4
45,2022,2022,1,3.95
47,2022,2022,1,4.3
49,2022,2022,1,4.4
54,2022,2022,1,4.3
56,2022,2022,1,4.4
61,2022,2022,1,4.1
63,2022,2022,1,3.8
65,2022,2022,1,3.9
68,2022,2022,1,4.2
73,2022,2022,1,4
80,2022,2022,1,4
82,2022,2022,1,3.8
85,2022,2022,1,3.7342807823
89,2022,2022,1,4.1
90,2022,2022,1,4.6
91,2022,2022,1,4.6
93,2022,2022,1,4.7
95,2022,2022,1,4.7088590805
97,2022,2022,1,3.6
98,2022,2022,1,3.2
99,2022,2022,1,4
101,2022,2022,1,3.8
102,2022,2022,1,4.2
103,2022,2022,1,4.1
104,2022,2022,1,4.1
105,2022,2022,1,4.3
107,2022,2022,1,3.360104323
109,2022,2022,1,4.6
110,2022,2022,1,5.57
112,2022,2022,1,4.2
114,2022,2022,1,5
115,2022,2022,1,4.2494965386
116,2022,2022,1,3.8
117,2022,2022,1,3.5
118,2022,2022,1,4.33
119,2022,2022,1,4.2
121,2022,2022,1,4.6
127,2022,2022,1,4.5
128,2022,2022,1,4
135,2022,2022,1,4.5
1,2023,2022,1,3
2,2023,2022,1,2.3
4,2023,2022,1,2.5
5,2023,2022,1,2
6,2023,2022,1,2.1
7,2023,2022,1,1.6142764755
8,2023,2022,1,2.9
14,2023,2022,1,7.4
15,2023,2022,1,2.2
16,2023,2022,1,2.9
20,2023,2022,1,2
22,2023,2022,1,2.6
23,2023,2022,1,2.5
24,2023,2022,1,2.8
26,2023,2022,1,3
29,2023,2022,1,2.3
30,2023,2022,1,3
32,2023,2022,1,3.11
37,2023,2022,1,2.5
38,2023,2022,1,2.5
39,2023,2022,1,2.6
41,2023,2022,1,3
45,2023,2022,1,2.72
47,2023,2022,1,2.9
49,2023,2022,1,2.5
54,2023,2022,1,2.7
56,2023,2022,1,2.5
63,2023,2022,1,2.2
65,2023,2022,1,2.7
68,2023,2022,1,2.5
73,2023,2022,1,2.4
80,2023,2022,1,2.7
82,2023,2022,1,2.2
85,2023,2022,1,2.7377678456
89,2023,2022,1,2.8
90,2023,2022,1,2.7
91,2023,2022,1,2.5
93,2023,2022,1,2.6
95,2023,2022,1,2.6116627794
97,2023,2022,1,2.1
98,2023,2022,1,2.2
99,2023,2022,1,3.3
101,2023,2022,1,1.4
102,2023,2022,1,2.3
103,2023,2022,1,2.3
104,2023,2022,1,2.9
105,2023,2022,1,2.5
107,2023,2022,1,1.4904805836
109,2023,2022,1,3.1
110,2023,2022,1,4.61
112,2023,2022,1,2.6
114,2023,2022,1,3
115,2023,2022,1,2.3448351353
116,2023,2022,1,2.3
117,2023,2022,1,2
118,2023,2022,1,2.7
119,2023,2022,1,2.2
121,2023,2022,1,3.06
127,2023,2022,1,3.4
128,2023,2022,1,2.5
135,2023,2022,1,2.7
1,2022,2022,2,2.3
2,2022,2022,2,3.4
5,2022,2022,2,2.3
6,2022,2022,2,3.2
7,2022,2022,2,4.0129625043
10,2022,2022,2,2.9
15,2022,2022,2,3.3
16,2022,2022,2,3.2
20,2022,2022,2,3.2
22,2022,2022,2,2.7
23,2022,2022,2,2.7
24,2022,2022,2,2.8
26,2022,2022,2,2.3
29,2022,2022,2,3.3
30,2022,2022,2,3.3
32,2022,2022,2,2.8
33,2022,2022,2,1.68
37,2022,2022,2,2.9
38,2022,2022,2,2.2
39,2022,2022,2,2.97
41,2022,2022,2,2.5
45,2022,2022,2,2.89
47,2022,2022,2,2.7
54,2022,2022,2,2.8
56,2022,2022,2,3
61,2022,2022,2,3.2
63,2022,2022,2,2
65,2022,2022,2,2.6
68,2022,2022,2,3.1
73,2022,2022,2,2
80,2022,2022,2,3.8
82,2022,2022,2,2.6
85,2022,2022,2,1.9615699571
88,2022,2022,2,3
89,2022,2022,2,2.6
93,2022,2022,2,2.6
95,2022,2022,2,3.7945500117
97,2022,2022,2,2.8
98,2022,2022,2,2.9
99,2022,2022,2,2.9
101,2022,2022,2,2.7
102,2022,2022,2,3.058211429
103,2022,2022,2,2.6
104,2022,2022,2,3.1
105,2022,2022,2,3.3
107,2022,2022,2,2.9552985175
110,2022,2022,2,3.4
112,2022,2022,2,2
114,2022,2022,2,2.9
115,2022,2022,2,2.9
116,2022,2022,2,2.8
117,2022,2022,2,2.8
119,2022,2022,2,3
121,2022,2022,2,2.7923299947
127,2022,2022,2,3.2
128,2022,2022,2,3
135,2022,2022,2,3
1,2023,2022,2,1.8
2,2023,2022,2,2.5
5,2023,2022,2,2.2
6,2023,2022,2,2
7,2023,2022,2,2.3925227678
10,2023,2022,2,2.2
15,2023,2022,2,2.7
16,2023,2022,2,2
20,2023,2022,2,2
22,2023,2022,2,2.1
23,2023,2022,2,2.5
24,2023,2022,2,2.3
26,2023,2022,2,1.6
29,2023,2022,2,2.7
30,2023,2022,2,2.7
32,2023,2022,2,3.1
33,2023,2022,2,1.76
37,2023,2022,2,2.6
38,2023,2022,2,2.5
39,2023,2022,2,2.18
41,2023,2022,2,2.8
45,2023,2022,2,2.71
47,2023,2022,2,3
54,2023,2022,2,3
56,2023,2022,2,2.4
63,2023,2022,2,2.3
65,2023,2022,2,2.7
68,2023,2022,2,2.6
73,2023,2022,2,1.5
80,2023,2022,2,2.5
82,2023,2022,2,1.8
85,2023,2022,2,1.7637979342
88,2023,2022,2,1.8
89,2023,2022,2,3.1
93,2023,2022,2,3.1
95,2023,2022,2,1.7943244845
97,2023,2022,2,1.7
98,2023,2022,2,1.5
99,2023,2022,2,2.4
101,2023,2022,2,0.8
102,2023,2022,2,2.1094423893
103,2023,2022,2,1.6
104,2023,2022,2,2.4
105,2023,2022,2,2.5
107,2023,2022,2,1.7941579199
110,2023,2022,2,2.9
112,2023,2022,2,1.1
114,2023,2022,2,2.7
115,2023,2022,2,2.16
116,2023,2022,2,2.5
117,2023,2022,2,2
119,2023,2022,2,1.7
121,2023,2022,2,2.7653058837
127,2023,2022,2,2.8
128,2023,2022,2,3
135,2023,2022,2,2.3
5,2022,2022,3,2.6
6,2022,2022,3,3.2
7,2022,2022,3,4.0129625043
8,2022,2022,3,2.8
14,2022,2022,3,6.4
15,2022,2022,3,2.6
16,2022,2022,3,2.9
20,2022,2022,3,2.8
23,2022,2022,3,2.8
24,2022,2022,3,2.8
26,2022,2022,3,2.8
29,2022,2022,3,2.8
30,2022,2022,3,3.3
32,2022,2022,3,3
33,2022,2022,3,1.7
37,2022,2022,3,3
38,2022,2022,3,2.61
39,2022,2022,3,2.9615880386
41,2022,2022,3,2.9
45,2022,2022,3,2.91
47,2022,2022,3,3
49,2022,2022,3,2.9
54,2022,2022,3,2.2
56,2022,2022,3,2.5
63,2022,2022,3,2.6
68,2022,2022,3,2.8
80,2022,2022,3,3
82,2022,2022,3,2.6
85,2022,2022,3,2.710492961
88,2022,2022,3,2.6
89,2022,2022,3,2.9
90,2022,2022,3,2.5
91,2022,2022,3,2.5
93,2022,2022,3,2.9
95,2022,2022,3,2.2367009232
97,2022,2022,3,2.7
98,2022,2022,3,2.2
99,2022,2022,3,2.6
101,2022,2022,3,2.4
103,2022,2022,3,2.8
104,2022,2022,3,2.7
105,2022,2022,3,2.8
107,2022,2022,3,2.4267746573
108,2022,2022,3,2.7368075
110,2022,2022,3,3.0608215842
112,2022,2022,3,2.6
114,2022,2022,3,2.9
115,2022,2022,3,2.7
117,2022,2022,3,2.3
118,2022,2022,3,3
119,2022,2022,3,2.2
121,2022,2022,3,3.2000088223
127,2022,2022,3,2.3
128,2022,2022,3,2.5
135,2022,2022,3,2.8
5,2023,2022,3,1.2
6,2023,2022,3,1.5
7,2023,2022,3,2.3925227678
8,2023,2022,3,1.3
14,2023,2022,3,2.7
15,2023,2022,3,2
16,2023,2022,3,1.1
20,2023,2022,3,1.2
23,2023,2022,3,0.8
24,2023,2022,3,2.3
26,2023,2022,3,1.5
29,2023,2022,3,1.4
30,2023,2022,3,2.8
32,2023,2022,3,2.5
33,2023,2022,3,1.8
37,2023,2022,3,1.2
38,2023,2022,3,1.65
39,2023,2022,3,2.1028177793
41,2023,2022,3,2.2
45,2023,2022,3,2.46
47,2023,2022,3,2.2
49,2023,2022,3,1.7
54,2023,2022,3,1.7
56,2023,2022,3,1.1
63,2023,2022,3,0.3
68,2023,2022,3,1.9
80,2023,2022,3,2
82,2023,2022,3,1.5
85,2023,2022,3,0.5519825779
88,2023,2022,3,1.9
89,2023,2022,3,1.7
90,2023,2022,3,2
91,2023,2022,3,1.5
93,2023,2022,3,1.7
95,2023,2022,3,0.3332950448
97,2023,2022,3,1.3
98,2023,2022,3,-0.1
99,2023,2022,3,1.5
101,2023,2022,3,0.5
103,2023,2022,3,1.5
104,2023,2022,3,1.8
105,2023,2022,3,2
107,2023,2022,3,1.0372357114
108,2023,2022,3,-1.102535
110,2023,2022,3,2.3019731962
112,2023,2022,3,0.8
114,2023,2022,3,2.1
115,2023,2022,3,1.2
117,2023,2022,3,1.8
118,2023,2022,3,2
119,2023,2022,3,1.7
121,2023,2022,3,2.0623179731
127,2023,2022,3,1
128,2023,2022,3,2.5
135,2023,2022,3,0.2
1,2022,2022,4,2.8
4,2022,2022,4,3
5,2022,2022,4,2.8
6,2022,2022,4,3.2
7,2022,2022,4,3.2
8,2022,2022,4,3.1
14,2022,2022,4,3.7
15,2022,2022,4,3.1
16,2022,2022,4,3.3
23,2022,2022,4,3
24,2022,2022,4,2.9157373
26,2022,2022,4,3.1
29,2022,2022,4,2.8
30,2022,2022,4,3
32,2022,2022,4,3
33,2022,2022,4,2
36,2022,2022,4,2.5
37,2022,2022,4,3.1
38,2022,2022,4,3.14489219
39,2022,2022,4,3.09652764
41,2022,2022,4,3.2
42,2022,2022,4,3
45,2022,2022,4,2.98
47,2022,2022,4,3
48,2022,2022,4,3.2
49,2022,2022,4,3.2
54,2022,2022,4,2.9
56,2022,2022,4,3.3
61,2022,2022,4,2.8
65,2022,2022,4,2.8
68,2022,2022,4,3.1
80,2022,2022,4,2.6
85,2022,2022,4,3.06318613
88,2022,2022,4,3
89,2022,2022,4,3.1
90,2022,2022,4,2.8
91,2022,2022,4,2.88
93,2022,2022,4,3.1
95,2022,2022,4,2.89897484
97,2022,2022,4,3
98,2022,2022,4,3.1
99,2022,2022,4,3
101,2022,2022,4,3.3
102,2022,2022,4,3.2
105,2022,2022,4,3
107,2022,2022,4,2.80711706
110,2022,2022,4,3.05276611
112,2022,2022,4,2.9
114,2022,2022,4,3.2
115,2022,2022,4,2.9
116,2022,2022,4,2.8
117,2022,2022,4,3.1
118,2022,2022,4,3.3
119,2022,2022,4,2.8
121,2022,2022,4,3.18472351
127,2022,2022,4,2.9
128,2022,2022,4,3
135,2022,2022,4,3.1
1,2023,2022,4,-0.8
4,2023,2022,4,0
5,2023,2022,4,-0.2
6,2023,2022,4,0.5
7,2023,2022,4,1.3
8,2023,2022,4,0.2
14,2023,2022,4,1
15,2023,2022,4,0.3
16,2023,2022,4,0.5
23,2023,2022,4,-0.7
24,2023,2022,4,-1.2
26,2023,2022,4,-0.4
29,2023,2022,4,0.1
30,2023,2022,4,0.3
32,2023,2022,4,-0.1
33,2023,2022,4,0.17
36,2023,2022,4,0
37,2023,2022,4,-0.6
38,2023,2022,4,-0.10743411
39,2023,2022,4,0.45496516
41,2023,2022,4,0.5
45,2023,2022,4,0
47,2023,2022,4,0.8
48,2023,2022,4,0.6
49,2023,2022,4,-0.4
54,2023,2022,4,0.2
56,2023,2022,4,0.6
61,2023,2022,4,0.3
65,2023,2022,4,0.5
68,2023,2022,4,0.1
80,2023,2022,4,1.6
85,2023,2022,4,-0.12502969
88,2023,2022,4,0.2
89,2023,2022,4,0.2
90,2023,2022,4,0.5
91,2023,2022,4,0.61
93,2023,2022,4,0.2
95,2023,2022,4,-2.01396211
97,2023,2022,4,0.3
98,2023,2022,4,-0.9
99,2023,2022,4,0.5
101,2023,2022,4,0
102,2023,2022,4,1.1
105,2023,2022,4,1
107,2023,2022,4,-0.0267001
110,2023,2022,4,0.25395211
112,2023,2022,4,-0.6
114,2023,2022,4,0.7
115,2023,2022,4,0.8
116,2023,2022,4,-0.2
117,2023,2022,4,-1.5
118,2023,2022,4,-0.1
119,2023,2022,4,0
121,2023,2022,4,0.41685714
127,2023,2022,4,-0.8
128,2023,2022,4,0.5
135,2023,2022,4,-0.2
5,2023,2023,1,-0.2
6,2023,2023,1,0.5
14,2023,2023,1,1.2
15,2023,2023,1,0.5
16,2023,2023,1,0.5
20,2023,2023,1,0.3
23,2023,2023,1,0
24,2023,2023,1,-0.6
26,2023,2023,1,0
29,2023,2023,1,0.4
30,2023,2023,1,0.6
32,2023,2023,1,0.6
37,2023,2023,1,0.1
38,2023,2023,1,0.13
39,2023,2023,1,0.31008555
41,2023,2023,1,0.4
45,2023,2023,1,-0.1024872
47,2023,2023,1,0.3
48,2023,2023,1,0.7
49,2023,2023,1,0.6
54,2023,2023,1,0.3
56,2023,2023,1,0.1
61,2023,2023,1,0.2
63,2023,2023,1,0.1
68,2023,2023,1,0
80,2023,2023,1,0.6
82,2023,2023,1,0
85,2023,2023,1,-0.0939808
88,2023,2023,1,0.1
89,2023,2023,1,0.2
90,2023,2023,1,-0.1
91,2023,2023,1,0.45
93,2023,2023,1,0.2
95,2023,2023,1,0.18634225
97,2023,2023,1,0
98,2023,2023,1,-0.5
99,2023,2023,1,0.5
101,2023,2023,1,-0.4
102,2023,2023,1,0.76793293
103,2023,2023,1,-0.3525667
105,2023,2023,1,0.5
107,2023,2023,1,0.67019146
108,2023,2023,1,-0.66798969
110,2023,2023,1,3.38410843
112,2023,2023,1,-0.5
114,2023,2023,1,0.6
115,2023,2023,1,0.2
116,2023,2023,1,-0.1
117,2023,2023,1,-0.5
119,2023,2023,1,-0.2
121,2023,2023,1,0.58957775
127,2023,2023,1,-0.8
128,2023,2023,1,0
135,2023,2023,1,0.2
136,2023,2023,1,-0.4
5,2024,2023,1,1
6,2024,2023,1,1
14,2024,2023,1,1.8
15,2024,2023,1,1.4
16,2024,2023,1,1.5
20,2024,2023,1,1.2
23,2024,2023,1,0.7
24,2024,2023,1,1
26,2024,2023,1,1.5
29,2024,2023,1,1.8
30,2024,2023,1,1.7
32,2024,2023,1,1.5
37,2024,2023,1,1.4
38,2024,2023,1,0.88
39,2024,2023,1,1.43417341
41,2024,2023,1,1.8
45,2024,2023,1,2.17919981
47,2024,2023,1,1.8
49,2024,2023,1,1.6
54,2024,2023,1,2.1
56,2024,2023,1,1.1
63,2024,2023,1,1.1
68,2024,2023,1,1.4
80,2024,2023,1,1.6
82,2024,2023,1,0.8
85,2024,2023,1,1.95969138
88,2024,2023,1,1.5
89,2024,2023,1,1.6
90,2024,2023,1,1.5
91,2024,2023,1,2
93,2024,2023,1,1.6
95,2024,2023,1,1.74745542
97,2024,2023,1,0.9
98,2024,2023,1,1.2
99,2024,2023,1,1.8
101,2024,2023,1,0.5
102,2024,2023,1,0.9712695
103,2024,2023,1,0.97507306
105,2024,2023,1,1.7
107,2024,2023,1,0.9591692
108,2024,2023,1,2.9454
110,2024,2023,1,0.5057428
112,2024,2023,1,1.2
114,2024,2023,1,1.7
115,2024,2023,1,0.8
116,2024,2023,1,1.3
117,2024,2023,1,1
119,2024,2023,1,1.5
121,2024,2023,1,0.6864345
127,2024,2023,1,0.8
128,2024,2023,1,1.5
135,2024,2023,1,1.2
136,2024,2023,1,0.7
1,2023,2023,2,0.3
4,2023,2023,2,1
5,2023,2023,2,0.8
6,2023,2023,2,0.9
7,2023,2023,2,0.3
8,2023,2023,2,0.5
14,2023,2023,2,1.9
15,2023,2023,2,0.6
16,2023,2023,2,0.8
20,2023,2023,2,0.8
23,2023,2023,2,0
24,2023,2023,2,0.45722637
26,2023,2023,2,0.5
29,2023,2023,2,0.7
30,2023,2023,2,0.7
32,2023,2023,2,1.1
33,2023,2023,2,0.03
37,2023,2023,2,0.5
38,2023,2023,2,0.73039981
39,2023,2023,2,0.67333994
41,2023,2023,2,0.9
45,2023,2023,2,-0.00847007
47,2023,2023,2,0.9
48,2023,2023,2,0.9
49,2023,2023,2,0.7
54,2023,2023,2,1
56,2023,2023,2,0.2
63,2023,2023,2,0.9
65,2023,2023,2,0.3
68,2023,2023,2,0.6
80,2023,2023,2,0.5
82,2023,2023,2,0.6
88,2023,2023,2,0.77955533
91,2023,2023,2,0.96
93,2023,2023,2,0.5
95,2023,2023,2,0.6525603
97,2023,2023,2,0.5
98,2023,2023,2,0.3
99,2023,2023,2,0.9
101,2023,2023,2,0.2
102,2023,2023,2,1.2
105,2023,2023,2,0.9
107,2023,2023,2,0.5
108,2023,2023,2,0.06711928
110,2023,2023,2,0.78306918
112,2023,2023,2,0.6
114,2023,2023,2,1.1
115,2023,2023,2,0.8
116,2023,2023,2,0.6
117,2023,2023,2,0
118,2023,2023,2,0.84
121,2023,2023,2,1.13128135
127,2023,2023,2,0.2
128,2023,2023,2,0.5
135,2023,2023,2,0.8
136,2023,2023,2,-0.1
137,2023,2023,2,0.97
1,2024,2023,2,1.7
4,2024,2023,2,1
5,2024,2023,2,1
6,2024,2023,2,1
7,2024,2023,2,0.8
8,2024,2023,2,1
14,2024,2023,2,1.5
15,2024,2023,2,1.5
16,2024,2023,2,1.6
20,2024,2023,2,1.2
23,2024,2023,2,0.7
24,2024,2023,2,1.00375446
26,2024,2023,2,0.8
29,2024,2023,2,1.3
30,2024,2023,2,1.6
32,2024,2023,2,1.6
33,2024,2023,2,0.9
37,2024,2023,2,1.3
38,2024,2023,2,0.89342061
39,2024,2023,2,1.38778043
41,2024,2023,2,1.6
45,2024,2023,2,1.78166208
47,2024,2023,2,1.5
48,2024,2023,2,1.5
49,2024,2023,2,1.3
54,2024,2023,2,1.8
56,2024,2023,2,1.2
63,2024,2023,2,0.7
65,2024,2023,2,0.8
68,2024,2023,2,1.1
80,2024,2023,2,1.5
82,2024,2023,2,0.7
88,2024,2023,2,1.36109721
91,2024,2023,2,1.5
93,2024,2023,2,1.6
95,2024,2023,2,1.3571384
97,2024,2023,2,0.8
98,2024,2023,2,0.9
99,2024,2023,2,1.3
101,2024,2023,2,1
102,2024,2023,2,0.9
105,2024,2023,2,1.6
107,2024,2023,2,1.6
108,2024,2023,2,2.92844179
110,2024,2023,2,1.63294869
112,2024,2023,2,0.9
114,2024,2023,2,1
115,2024,2023,2,1
116,2024,2023,2,1
117,2024,2023,2,0
118,2024,2023,2,0.91
121,2024,2023,2,0.85808325
127,2024,2023,2,1.2
128,2024,2023,2,1.5
135,2024,2023,2,1
136,2024,2023,2,0.7
137,2024,2023,2,1.27
1,2023,2023,3,0.3
4,2023,2023,3,0.5
6,2023,2023,3,0.9
7,2023,2023,3,0.8
14,2023,2023,3,0.5
15,2023,2023,3,0.6
20,2023,2023,3,0.5
23,2023,2023,3,0.5
24,2023,2023,3,0.52874021
26,2023,2023,3,0.4
29,2023,2023,3,0.5
30,2023,2023,3,0.57
32,2023,2023,3,0.6
37,2023,2023,3,0.5
38,2023,2023,3,0.73774524
39,2023,2023,3,0.55363919
41,2023,2023,3,0.7
47,2023,2023,3,0.7
48,2023,2023,3,0.6
49,2023,2023,3,0.4
54,2023,2023,3,0.9
56,2023,2023,3,0.6
65,2023,2023,3,0.4
68,2023,2023,3,0.5
80,2023,2023,3,0.8
82,2023,2023,3,0.4
85,2023,2023,3,0.80083466
88,2023,2023,3,0.7
89,2023,2023,3,0.9
91,2023,2023,3,0.95
93,2023,2023,3,0.9
95,2023,2023,3,0.79566689
97,2023,2023,3,0.4
98,2023,2023,3,0.6
99,2023,2023,3,0.8
101,2023,2023,3,0.4
102,2023,2023,3,0.9
103,2023,2023,3,0.45571235
105,2023,2023,3,0.9
107,2023,2023,3,0.66887471
110,2023,2023,3,0.79
112,2023,2023,3,0.5
114,2023,2023,3,0.7
115,2023,2023,3,0.805
117,2023,2023,3,0
118,2023,2023,3,0.4
119,2023,2023,3,-0.2
121,2023,2023,3,0.63510037
127,2023,2023,3,0.2
128,2023,2023,3,0.6
135,2023,2023,3,0.5
136,2023,2023,3,0.3
137,2023,2023,3,0.4905
1,2024,2023,3,1.7
4,2024,2023,3,1
6,2024,2023,3,1
7,2024,2023,3,1.5
14,2024,2023,3,0.6
15,2024,2023,3,1.5
20,2024,2023,3,1
23,2024,2023,3,0.5
24,2024,2023,3,0.4501018
26,2024,2023,3,0.7
29,2024,2023,3,1.3
30,2024,2023,3,1.29
32,2024,2023,3,1.7
37,2024,2023,3,1
38,2024,2023,3,1.0105779
39,2024,2023,3,1.10890165
41,2024,2023,3,1.2
47,2024,2023,3,1.5
48,2024,2023,3,1.4
49,2024,2023,3,1.3
54,2024,2023,3,1.7
56,2024,2023,3,1.3
65,2024,2023,3,0.7
68,2024,2023,3,1.2
80,2024,2023,3,1.4
82,2024,2023,3,0.7
85,2024,2023,3,1.31442676
88,2024,2023,3,0.8
89,2024,2023,3,1.3
91,2024,2023,3,1.49
93,2024,2023,3,1.3
95,2024,2023,3,0.74885118
97,2024,2023,3,0.8
98,2024,2023,3,1
99,2024,2023,3,1.4
101,2024,2023,3,0.9
102,2024,2023,3,1.1
103,2024,2023,3,1.00258528
105,2024,2023,3,1.5
107,2024,2023,3,0.93578973
110,2024,2023,3,1.72
112,2024,2023,3,1
114,2024,2023,3,0.3
115,2024,2023,3,0.964
117,2024,2023,3,0.3
118,2024,2023,3,1
119,2024,2023,3,1.5
121,2024,2023,3,0.81146405
127,2024,2023,3,1.2
128,2024,2023,3,1.5
135,2024,2023,3,1
136,2024,2023,3,1.2
137,2024,2023,3,1.008
1,2023,2023,4,0.5
